baseline_cost,baseline_carbon_tonnes,baseline_reliability,baseline_gas_used,baseline_unserved_mw
28679696.0,26115.14,0.9175,53296.2,4883.2
2176072.0,13328.44,1.0,27200.9,0.0
5853404.0,17124.91,0.9843,34948.8,611.5
2569824.0,15740.17,1.0,32122.8,0.0
2302056.0,14100.09,1.0,28775.7,0.0
14857426.4,25157.37,0.9623,51341.6,2150.0
41037858.8,34388.25,0.9091,70180.1,7084.7
2766144.0,16942.63,1.0,34576.8,0.0
18839227.2,20747.99,0.9343,42342.8,3090.4
10035612.8,24110.53,0.9777,49205.2,1219.8
2882008.0,17652.3,1.0,36025.1,0.0
2486248.0,15228.27,1.0,31078.1,0.0
2188200.0,13402.73,1.0,27352.5,0.0
5433889.6,19572.37,0.9899,39943.6,447.7
16860828.0,24342.76,0.9533,49679.1,2577.3
4858576.4,28194.76,0.9992,57540.3,51.1
21827459.2,20927.04,0.9224,42708.2,3682.2
2813736.0,17234.13,1.0,35171.7,0.0
3129152.0,19166.06,1.0,39114.4,0.0
23857160.0,23000.35,0.9229,46939.5,4020.4
29563282.4,26810.24,0.9171,54714.8,5037.2
1871976.0,11465.85,1.0,23399.7,0.0
2345752.0,14367.73,1.0,29321.9,0.0
2075336.0,12711.43,1.0,25941.7,0.0
3106848.0,19029.44,1.0,38835.6,0.0
2887952.0,17688.71,1.0,36099.4,0.0
8047536.8,23114.75,0.9837,47173.0,854.7
3469104.0,21248.26,1.0,43363.8,0.0
1794496.0,10991.29,1.0,22431.2,0.0
2320776.0,14214.75,1.0,29009.7,0.0
2143416.0,13128.42,1.0,26792.7,0.0
3145680.0,19267.29,1.0,39321.0,0.0
7147146.0,23540.8,0.9876,48042.5,660.7
26699955.6,22710.31,0.9107,46347.6,4598.4
3280200.0,20091.22,1.0,41002.5,0.0
2105120.0,12893.86,1.0,26314.0,0.0
15392567.6,17670.12,0.9376,36061.5,2501.5
21179288.0,18964.76,0.9159,38703.6,3616.6
40173689.2,33121.79,0.9074,67595.5,6953.2
2656176.0,16269.08,1.0,33202.2,0.0
4598624.0,28166.57,1.0,57482.8,0.0
3601280.0,22057.84,1.0,45016.0,0.0
13073908.4,27017.73,0.9717,55138.2,1732.6
3752328.0,22983.01,1.0,46904.1,0.0
9865375.2,28689.96,0.9841,58550.9,1036.3
22344456.4,23251.15,0.9296,47451.3,3709.7
2619192.0,16042.55,1.0,32739.9,0.0
2369112.0,14510.81,1.0,29613.9,0.0
2810152.0,17212.18,1.0,35126.9,0.0
2023920.0,12396.51,1.0,25299.0,0.0
2081752.0,12750.73,1.0,26021.9,0.0
3825208.0,23429.4,1.0,47815.1,0.0
12057878.4,17568.21,0.9539,35853.5,1837.9
4225824.0,25883.17,1.0,52822.8,0.0
3973056.0,24334.97,1.0,49663.2,0.0
2787120.0,17071.11,1.0,34839.0,0.0
4154440.0,25445.94,1.0,51930.5,0.0
3581488.0,21936.61,1.0,44768.6,0.0
22175387.2,25446.85,0.9375,51932.3,3604.2
30335455.2,23569.95,0.9009,48101.9,5297.5
20923590.0,20355.46,0.9237,41541.8,3520.1
28219958.8,23660.93,0.9092,48287.6,4871.4
2920112.0,17885.69,1.0,36501.4,0.0
2164592.0,13258.13,1.0,27057.4,0.0
3102976.0,19005.73,1.0,38787.2,0.0
1774616.0,10869.52,1.0,22182.7,0.0
2607104.0,15968.51,1.0,32588.8,0.0
3384544.0,20730.33,1.0,42306.8,0.0
2150928.0,13174.43,1.0,26886.6,0.0
2227800.0,13645.27,1.0,27847.5,0.0
2574392.0,15768.15,1.0,32179.9,0.0
6518047.6,28679.69,0.9944,58530.0,367.1
14028707.2,19574.93,0.9512,39948.8,2166.6
2337272.0,14315.79,1.0,29215.9,0.0
2496760.0,15292.66,1.0,31209.5,0.0
2181128.0,13359.41,1.0,27264.1,0.0
3136896.0,19213.49,1.0,39211.2,0.0
3272552.0,20044.38,1.0,40906.9,0.0
20655735.2,17446.67,0.91,35605.4,3561.5
3549696.0,21741.89,1.0,44371.2,0.0
9004701.2,20617.68,0.9759,42076.9,1127.7
27987029.6,23539.17,0.9095,48039.1,4828.8
6468463.2,16961.12,0.9808,34614.5,739.9
2768656.0,16958.02,1.0,34608.2,0.0
2837272.0,17378.29,1.0,35465.9,0.0
3532912.0,21639.09,1.0,44161.4,0.0
4244208.0,25995.77,1.0,53052.6,0.0
2943832.0,18030.97,1.0,36797.9,0.0
3735040.0,22877.12,1.0,46688.0,0.0
3231528.0,19793.11,1.0,40394.1,0.0
1878184.0,11503.88,1.0,23477.3,0.0
17855325.2,19666.0,0.9343,40134.7,2928.9
19316272.4,16494.15,0.9111,33661.5,3324.7
9257478.4,19188.88,0.9718,39161.0,1224.9
2574712.0,15770.11,1.0,32183.9,0.0
4563632.0,27952.25,1.0,57045.4,0.0
5298848.0,21546.82,0.9927,43973.1,356.2
27907274.8,30409.55,0.9335,62060.3,4588.5
1779288.0,10898.14,1.0,22241.1,0.0
2942344.0,18021.86,1.0,36779.3,0.0
2156488.0,13208.49,1.0,26956.1,0.0
2497416.0,15296.67,1.0,31217.7,0.0
6193226.0,22555.17,0.9902,46031.0,502.1
6402580.4,25165.97,0.992,51359.1,458.8
1907272.0,11682.04,1.0,23840.9,0.0
3418320.0,20937.21,1.0,42729.0,0.0
2945256.0,18039.69,1.0,36815.7,0.0
2494080.0,15276.24,1.0,31176.0,0.0
26311886.8,21014.49,0.904,42886.7,4576.2
3747824.0,22955.42,1.0,46847.8,0.0
2168832.0,13284.1,1.0,27110.4,0.0
2106680.0,12903.42,1.0,26333.5,0.0
3946584.0,24172.83,1.0,49332.3,0.0
4290224.0,26277.62,1.0,53627.8,0.0
4145216.0,25389.45,1.0,51815.2,0.0
1935624.0,11855.7,1.0,24195.3,0.0
3543840.0,21706.02,1.0,44298.0,0.0
3244360.0,19871.71,1.0,40554.5,0.0
2287344.0,14009.98,1.0,28591.8,0.0
3050080.0,18681.74,1.0,38126.0,0.0
2460992.0,15073.58,1.0,30762.4,0.0
19619371.2,26426.75,0.9489,53932.1,3061.0
3351712.0,20529.24,1.0,41896.4,0.0
2131256.0,13053.94,1.0,26640.7,0.0
10642278.4,28019.91,0.9809,57183.5,1213.5
2006736.0,12291.26,1.0,25084.2,0.0
2053416.0,12577.17,1.0,25667.7,0.0
24779164.0,23554.69,0.9216,48070.8,4186.7
2955240.0,18100.85,1.0,36940.5,0.0
2498608.0,15303.97,1.0,31232.6,0.0
1973800.0,12089.52,1.0,24672.5,0.0
27462268.0,26501.45,0.923,54084.6,4627.1
3417016.0,20929.22,1.0,42712.7,0.0
2234144.0,13684.13,1.0,27926.8,0.0
2002136.0,12263.08,1.0,25026.7,0.0
3354344.0,20545.36,1.0,41929.3,0.0
2924016.0,17909.6,1.0,36550.2,0.0
2759440.0,16901.57,1.0,34493.0,0.0
2879408.0,17636.37,1.0,35992.6,0.0
9252090.8,22329.55,0.9779,45570.5,1121.3
28204485.6,25599.96,0.9172,52244.8,4805.0
5898156.4,29138.5,0.9965,59466.3,228.2
3071920.0,18815.51,1.0,38399.0,0.0
3235848.0,19819.57,1.0,40448.1,0.0
4291456.0,26285.17,1.0,53643.2,0.0
19225456.8,22556.89,0.9392,46034.5,3108.5
2641896.0,16181.61,1.0,33023.7,0.0
2967488.0,18175.86,1.0,37093.6,0.0
29307179.6,27844.43,0.9216,56825.4,4952.2
3302600.0,20228.42,1.0,41282.5,0.0
2254056.0,13806.09,1.0,28175.7,0.0
2932944.0,17964.28,1.0,36661.8,0.0
1967880.0,12053.26,1.0,24598.5,0.0
2190136.0,13414.58,1.0,27376.7,0.0
3073384.0,18824.48,1.0,38417.3,0.0
4146960.0,25400.13,1.0,51837.0,0.0
2159736.0,13228.38,1.0,26996.7,0.0
3618200.0,22161.47,1.0,45227.5,0.0
2978696.0,18244.51,1.0,37233.7,0.0
4293182.8,22951.8,0.9979,46840.4,109.2
23934036.8,18815.0,0.9022,38398.0,4172.4
5046612.8,27418.03,0.9982,55955.2,114.0
30220129.6,24608.59,0.9061,50221.6,5240.5
4376928.0,26808.68,1.0,54711.6,0.0
5504104.8,18977.73,0.9888,38730.1,481.1
18901552.0,23027.26,0.942,46994.4,3028.4
19203250.0,21471.19,0.9355,43818.8,3139.6
4624456.8,22446.64,0.9962,45809.5,191.9
3022696.0,18514.01,1.0,37783.7,0.0
3622912.0,22190.34,1.0,45286.4,0.0
7529594.0,22287.92,0.9846,45485.6,778.1
2380312.0,14579.41,1.0,29753.9,0.0
11068399.6,23218.34,0.9724,47384.4,1455.5
2253664.0,13803.69,1.0,28170.8,0.0
1915008.0,11729.42,1.0,23937.6,0.0
25032810.4,24185.85,0.9231,49358.9,4216.8
4048664.0,24798.07,1.0,50608.3,0.0
1926960.0,11802.63,1.0,24087.0,0.0
2654032.0,16255.95,1.0,33175.4,0.0
5790258.0,28257.74,0.9963,57668.8,235.3
3952624.0,24209.82,1.0,49407.8,0.0
28646228.0,24320.71,0.9105,49634.1,4935.1
3618576.0,22163.78,1.0,45232.2,0.0
2495728.0,15286.33,1.0,31196.6,0.0
2973864.0,18214.92,1.0,37173.3,0.0
2863384.0,17538.23,1.0,35792.3,0.0
38397705.6,33597.5,0.9136,68566.3,6582.5
3311632.0,20283.75,1.0,41395.4,0.0
2856624.0,17496.82,1.0,35707.8,0.0
3161560.0,19364.56,1.0,39519.5,0.0
4312496.0,26414.04,1.0,53906.2,0.0
4104800.0,16052.4,0.9918,32760.0,296.8
2949872.0,18067.97,1.0,36873.4,0.0
3616968.0,22153.93,1.0,45212.1,0.0
2392112.0,14651.69,1.0,29901.4,0.0
15163938.4,23568.01,0.9577,48098.0,2263.2
3385592.0,20736.75,1.0,42319.9,0.0
3644456.0,22322.29,1.0,45555.7,0.0
10456186.0,28973.92,0.9826,59130.5,1145.1
4607472.0,28220.77,1.0,57593.4,0.0
1738872.0,10650.59,1.0,21735.9,0.0
3854224.0,23607.12,1.0,48177.8,0.0
25638900.4,22766.93,0.9151,46463.1,4384.4
2323904.0,14233.91,1.0,29048.8,0.0
17176400.0,19326.83,0.936,39442.5,2804.2
3249216.0,19901.45,1.0,40615.2,0.0
3202176.0,19613.33,1.0,40027.2,0.0
2411600.0,14771.05,1.0,30145.0,0.0
3217240.0,19705.6,1.0,40215.5,0.0
2212320.0,13550.46,1.0,27654.0,0.0
3292488.0,20166.49,1.0,41156.1,0.0
2898168.0,17751.28,1.0,36227.1,0.0
3792416.0,23228.55,1.0,47405.2,0.0
3231944.0,19795.66,1.0,40399.3,0.0
3663888.0,22441.31,1.0,45798.6,0.0
2883256.0,17659.94,1.0,36040.7,0.0
2209408.0,13532.62,1.0,27617.6,0.0
5401862.0,26022.75,0.9961,53107.7,230.7
7026789.6,22141.2,0.9864,45186.1,682.4
5259606.8,12695.02,0.9779,25908.2,637.4
14853454.8,28288.34,0.9681,57731.3,2047.0
26101677.2,21315.78,0.9064,43501.6,4524.3
1963096.0,12023.96,1.0,24538.7,0.0
2747912.0,16830.96,1.0,34348.9,0.0
3156040.0,19330.74,1.0,39450.5,0.0
4971706.8,22584.45,0.995,46090.7,256.9
2861232.0,17525.05,1.0,35765.4,0.0
14820549.2,16531.37,0.9353,33737.5,2424.3
5493858.4,20033.4,0.9902,40884.5,444.6
2299888.0,14086.81,1.0,28748.6,0.0
2352144.0,14406.88,1.0,29401.8,0.0
3091400.0,18934.83,1.0,38642.5,0.0
3907624.0,23934.2,1.0,48845.3,0.0
2523176.0,15454.45,1.0,31539.7,0.0
2880416.0,17642.55,1.0,36005.2,0.0
2644728.0,16198.96,1.0,33059.1,0.0
1626232.0,9960.67,1.0,20327.9,0.0
19024802.4,22140.05,0.9386,45183.8,3082.0
2167232.0,13274.3,1.0,27090.4,0.0
4398926.8,20714.61,0.9957,42274.7,203.4
1846912.0,11312.34,1.0,23086.4,0.0
1933280.0,11841.34,1.0,24166.0,0.0
3493304.0,21396.49,1.0,43666.3,0.0
32826693.6,26862.99,0.9066,54822.4,5688.2
3406128.0,20862.53,1.0,42576.6,0.0
2576432.0,15780.65,1.0,32205.4,0.0
2872800.0,17595.9,1.0,35910.0,0.0
2112632.0,12939.87,1.0,26407.9,0.0
8908173.2,20761.44,0.9766,42370.3,1103.7
2967792.0,18177.73,1.0,37097.4,0.0
2779008.0,17021.42,1.0,34737.6,0.0
4299032.0,26331.57,1.0,53737.9,0.0
1826208.0,11185.52,1.0,22827.6,0.0
18049855.6,17341.13,0.9226,35390.1,3043.7
3004616.0,18403.27,1.0,37557.7,0.0
21964407.2,21548.41,0.9245,43976.3,3689.3
2216392.0,13575.4,1.0,27704.9,0.0
4578215.6,22194.34,0.9962,45294.6,190.9
3390736.0,20768.26,1.0,42384.2,0.0
2816384.0,17250.35,1.0,35204.8,0.0
3021176.0,18504.7,1.0,37764.7,0.0
1756272.0,10757.17,1.0,21953.4,0.0
2851800.0,17467.28,1.0,35647.5,0.0
15600464.0,22077.34,0.9521,45055.8,2399.2
4496040.0,27538.24,1.0,56200.5,0.0
1792496.0,10979.04,1.0,22406.2,0.0
2310216.0,14150.07,1.0,28877.7,0.0
25466797.2,24550.51,0.9229,50103.1,4291.7
3630544.0,22237.08,1.0,45381.8,0.0
3398832.0,20817.85,1.0,42485.4,0.0
2521808.0,15446.07,1.0,31522.6,0.0
23361761.2,20002.48,0.9114,40821.4,4019.2
2239584.0,13717.45,1.0,27994.8,0.0
31379052.4,26191.74,0.9087,53452.5,5420.6
4248672.0,26023.12,1.0,53108.4,0.0
6736616.0,29416.02,0.9942,60032.7,386.8
3467368.0,21237.63,1.0,43342.1,0.0
3052104.0,18694.14,1.0,38151.3,0.0
3510192.0,21499.93,1.0,43877.4,0.0
7913570.8,25511.36,0.987,52064.0,749.7
2494440.0,15278.44,1.0,31180.5,0.0
28081814.4,26890.06,0.9223,54877.7,4738.3
3910128.0,23949.53,1.0,48876.6,0.0
17117970.4,16205.96,0.9212,33073.4,2894.4
29975155.6,25345.28,0.9101,51725.1,5167.4
1984512.0,12155.14,1.0,24806.4,0.0
2612160.0,15999.48,1.0,32652.0,0.0
4311280.0,26406.59,1.0,53891.0,0.0
8834098.8,24871.47,0.9831,50758.1,954.7
3953152.0,24213.06,1.0,49414.4,0.0
4635690.8,27643.6,0.9996,56415.5,24.5
1795080.0,10994.86,1.0,22438.5,0.0
3643744.0,22317.93,1.0,45546.8,0.0
2144304.0,13133.86,1.0,26803.8,0.0
3086424.0,18904.35,1.0,38580.3,0.0
3339816.0,20456.37,1.0,41747.7,0.0
4363736.0,26727.88,1.0,54546.7,0.0
2740384.0,16784.85,1.0,34254.8,0.0
7245346.8,21810.49,0.9851,44511.2,736.9
2841808.0,17406.07,1.0,35522.6,0.0
3141896.0,19244.11,1.0,39273.7,0.0
2884976.0,17670.48,1.0,36062.2,0.0
8020901.6,22834.01,0.9834,46600.0,858.6
24039463.2,26056.75,0.933,53177.0,3957.1
2783872.0,17051.22,1.0,34798.4,0.0
4024872.0,24652.34,1.0,50310.9,0.0
2604064.0,15949.89,1.0,32550.8,0.0
2108608.0,12915.22,1.0,26357.6,0.0
17747168.0,18541.4,0.93,37839.6,2944.0
12214256.4,21443.05,0.9642,43761.3,1742.7
2339792.0,14331.23,1.0,29247.4,0.0
2882992.0,17658.33,1.0,36037.4,0.0
3565336.0,21837.68,1.0,44566.7,0.0
2396912.0,14681.09,1.0,29961.4,0.0
23323106.0,19099.93,0.9067,38979.5,4040.9
3069584.0,18801.2,1.0,38369.8,0.0
1709032.0,10467.82,1.0,21362.9,0.0
13559957.2,12105.49,0.9156,24705.1,2316.7
17576130.0,16968.58,0.923,34629.8,2961.2
31936372.0,25699.72,0.9048,52448.4,5548.1
2153768.0,13191.83,1.0,26922.1,0.0
2813832.0,17234.72,1.0,35172.9,0.0
2003280.0,12270.09,1.0,25041.0,0.0
31066507.6,28373.19,0.9178,57904.5,5286.8
2219704.0,13595.69,1.0,27746.3,0.0
36922835.2,32462.72,0.9141,66250.4,6324.6
2651344.0,16239.48,1.0,33141.8,0.0
2429824.0,14882.67,1.0,30372.8,0.0
2895704.0,17736.19,1.0,36196.3,0.0
2235920.0,13695.01,1.0,27949.0,0.0
2697432.0,16521.77,1.0,33717.9,0.0
5623129.6,26758.47,0.9959,54609.1,250.9
3507968.0,21486.3,1.0,43849.6,0.0
2916280.0,17862.22,1.0,36453.5,0.0
2114696.0,12952.51,1.0,26433.7,0.0
1707392.0,10457.78,1.0,21342.4,0.0
5849159.2,26538.76,0.995,54160.7,303.3
3147232.0,19276.8,1.0,39340.4,0.0
3593640.0,22011.04,1.0,44920.5,0.0
2317688.0,14195.84,1.0,28971.1,0.0
1812832.0,11103.6,1.0,22660.4,0.0
4112208.0,25187.27,1.0,51402.6,0.0
2973328.0,18211.63,1.0,37166.6,0.0
34756266.4,32586.02,0.9203,66502.1,5887.2
13278964.4,21327.95,0.9595,43526.4,1959.4
17757806.0,17986.41,0.9273,36707.0,2964.2
2661416.0,16301.17,1.0,33267.7,0.0
2729568.0,16718.6,1.0,34119.6,0.0
3714200.0,22749.47,1.0,46427.5,0.0
4106520.0,25152.44,1.0,51331.5,0.0
3195600.0,19573.05,1.0,39945.0,0.0
5236723.2,25871.53,0.9965,52799.0,202.6
16917575.2,23497.19,0.9509,47953.4,2616.3
2546104.0,15594.89,1.0,31826.3,0.0
2530256.0,15497.82,1.0,31628.2,0.0
6432682.4,18739.94,0.9841,38244.8,674.6
18379826.0,16348.09,0.9152,33363.5,3142.1
2490680.0,15255.42,1.0,31133.5,0.0
2179456.0,13349.17,1.0,27243.2,0.0
3343800.0,20480.78,1.0,41797.5,0.0
2782056.0,17040.09,1.0,34775.7,0.0
4089689.2,25018.42,1.0,51058.0,1.0
4771280.0,29224.09,1.0,59641.0,0.0
2775632.0,17000.75,1.0,34695.4,0.0
2114632.0,12952.12,1.0,26432.9,0.0
3542752.0,21699.36,1.0,44284.4,0.0
2392864.0,14656.29,1.0,29910.8,0.0
11653014.0,25147.8,0.9735,51322.1,1509.4
14440840.0,15807.65,0.9338,32260.5,2372.0
3122784.0,19127.05,1.0,39034.8,0.0
2473296.0,15148.94,1.0,30916.2,0.0
3157232.0,19338.05,1.0,39465.4,0.0
2655560.0,16265.31,1.0,33194.5,0.0
3226622.0,18781.53,0.9992,38329.7,32.0
2258552.0,13833.63,1.0,28231.9,0.0
1765056.0,10810.97,1.0,22063.2,0.0
2781872.0,17038.97,1.0,34773.4,0.0
3575976.0,21902.85,1.0,44699.7,0.0
2478944.0,15183.53,1.0,30986.8,0.0
2624416.0,16074.55,1.0,32805.2,0.0
2064080.0,12642.49,1.0,25801.0,0.0
2646592.0,16210.38,1.0,33082.4,0.0
2052536.0,12571.78,1.0,25656.7,0.0
2694728.0,16505.21,1.0,33684.1,0.0
7498241.2,18223.05,0.9781,37189.9,904.6
2888040.0,17689.24,1.0,36100.5,0.0
35167181.2,30249.12,0.9119,61732.9,6045.7
2316528.0,14188.73,1.0,28956.6,0.0
1828392.0,11198.9,1.0,22854.9,0.0
4661150.0,22661.89,0.9963,46248.8,192.2
1763464.0,10801.22,1.0,22043.3,0.0
2623112.0,16066.56,1.0,32788.9,0.0
2091344.0,12809.48,1.0,26141.8,0.0
2286952.0,14007.58,1.0,28586.9,0.0
3632720.0,22250.41,1.0,45409.0,0.0
4189272.0,25659.29,1.0,52365.9,0.0
18716934.8,25185.91,0.9489,51399.8,2921.0
10970840.4,23327.0,0.9729,47606.1,1432.5
4580504.0,28055.59,1.0,57256.3,0.0
4096088.0,25088.54,1.0,51201.1,0.0
4359376.0,26701.18,1.0,54492.2,0.0
1890352.0,11578.41,1.0,23629.4,0.0
2160912.0,13235.59,1.0,27011.4,0.0
5264074.4,26318.97,0.9968,53712.2,193.4
2338968.0,14326.18,1.0,29237.1,0.0
4515864.0,27659.67,1.0,56448.3,0.0
4660763.2,19122.02,0.9929,39024.5,307.8
2035520.0,12467.56,1.0,25444.0,0.0
10132204.0,26727.69,0.981,54546.3,1153.7
25913778.8,23632.26,0.9177,48229.1,4411.1
2626488.0,16087.24,1.0,32831.1,0.0
2448080.0,14994.49,1.0,30601.0,0.0
3597856.0,22036.87,1.0,44973.2,0.0
3072592.8,16542.97,0.998,33761.2,74.3
26963536.8,29288.75,0.9332,59773.0,4436.3
1962056.0,12017.59,1.0,24525.7,0.0
1902792.0,11654.6,1.0,23784.9,0.0
4490504.0,27504.34,1.0,56131.3,0.0
9996536.8,18098.38,0.9657,36935.5,1408.3
2548248.0,15608.02,1.0,31853.1,0.0
13714790.8,18790.52,0.95,38348.0,2129.4
7662106.0,23289.43,0.9854,47529.5,771.9
1994656.0,12217.27,1.0,24933.2,0.0
1879480.0,11511.82,1.0,23493.5,0.0
3324592.0,20363.13,1.0,41557.4,0.0
2720584.0,16663.58,1.0,34007.3,0.0
20940721.6,21096.47,0.9269,43054.0,3499.3
2282128.0,13978.03,1.0,28526.6,0.0
29967634.8,26387.63,0.9142,53852.3,5131.9
26798933.2,22450.47,0.9091,45817.3,4626.7
3468440.0,21244.19,1.0,43355.5,0.0
2982368.0,18267.0,1.0,37279.6,0.0
31380239.6,27725.36,0.9146,56582.4,5370.7
4559592.0,27927.5,1.0,56994.9,0.0
2789320.0,17084.58,1.0,34866.5,0.0
2905816.0,17798.12,1.0,36322.7,0.0
4109896.0,25173.11,1.0,51373.7,0.0
6592557.2,23648.67,0.9898,48262.6,546.3
3994936.0,24468.98,1.0,49936.7,0.0
3208408.0,19651.5,1.0,40105.1,0.0
2165624.0,13264.45,1.0,27070.3,0.0
4179072.0,25596.82,1.0,52238.4,0.0
28742688.0,25502.59,0.915,52046.1,4915.8
18730766.0,20601.54,0.9342,42044.0,3073.4
2978680.0,18244.42,1.0,37233.5,0.0
30976959.2,26384.41,0.9108,53845.7,5333.9
2159152.0,13224.81,1.0,26989.4,0.0
3446696.0,21111.01,1.0,43083.7,0.0
3281776.0,20100.88,1.0,41022.2,0.0
2297680.0,14073.29,1.0,28721.0,0.0
3704256.0,22688.57,1.0,46303.2,0.0
2448944.0,14999.78,1.0,30611.8,0.0
2320088.0,14210.54,1.0,29001.1,0.0
32873131.6,26760.01,0.9061,54612.3,5700.8
10312582.8,19677.38,0.9682,40157.9,1420.0
3922600.0,24025.92,1.0,49032.5,0.0
6228505.2,25813.54,0.9931,52680.7,402.8
32009144.0,26516.01,0.9079,54114.3,5536.0
2131728.0,13056.83,1.0,26646.6,0.0
2382680.0,14593.92,1.0,29783.5,0.0
2530584.0,15499.83,1.0,31632.3,0.0
23076273.6,18876.48,0.9066,38523.4,3998.9
2201744.0,13485.68,1.0,27521.8,0.0
2363744.0,14477.93,1.0,29546.8,0.0
3962104.0,24267.89,1.0,49526.3,0.0
2423120.0,14841.61,1.0,30289.0,0.0
2287288.0,14009.64,1.0,28591.1,0.0
3095224.0,18958.25,1.0,38690.3,0.0
3190312.0,19540.66,1.0,39878.9,0.0
3037832.0,18606.72,1.0,37972.9,0.0
28889868.0,30216.88,0.9301,61667.1,4791.3
4239976.0,25969.85,1.0,52999.7,0.0
3259632.0,19965.25,1.0,40745.4,0.0
2989216.0,18308.95,1.0,37365.2,0.0
10103779.6,28583.11,0.9832,58332.9,1087.4
4619364.8,28274.01,1.0,57702.1,0.6
24470261.2,25294.48,0.9291,51621.4,4068.1
3124824.0,19139.55,1.0,39060.3,0.0
3529064.0,21615.52,1.0,44113.3,0.0
3030096.0,18559.34,1.0,37876.2,0.0
1965160.0,12036.6,1.0,24564.5,0.0
4113704.0,25196.44,1.0,51421.3,0.0
3067824.0,18790.42,1.0,38347.8,0.0
3126232.0,19148.17,1.0,39077.9,0.0
2535768.0,15531.58,1.0,31697.1,0.0
3342400.0,20472.2,1.0,41780.0,0.0
3088064.0,18914.39,1.0,38600.8,0.0
2675440.0,16387.07,1.0,33443.0,0.0
4535680.0,27781.04,1.0,56696.0,0.0
3153264.0,19313.74,1.0,39415.8,0.0
2894616.0,17729.52,1.0,36182.7,0.0
2916648.0,17864.47,1.0,36458.1,0.0
34234652.8,30756.4,0.9162,62768.2,5842.6
2667944.0,16341.16,1.0,33349.3,0.0
2940312.0,18009.41,1.0,36753.9,0.0
2350512.0,14396.89,1.0,29381.4,0.0
4380512.0,26830.64,1.0,54756.4,0.0
26896777.2,23818.45,0.9148,48609.1,4601.6
3368101.6,17255.36,0.9972,35215.0,110.2
2312400.0,14163.45,1.0,28905.0,0.0
2729360.0,16717.33,1.0,34117.0,0.0
13417436.4,16896.34,0.9444,34482.3,2131.8
22681508.0,17811.55,0.9021,36350.1,3954.7
2212360.0,13550.7,1.0,27654.5,0.0
1948208.0,11932.77,1.0,24352.6,0.0
18183314.4,19227.69,0.931,39240.2,3008.8
22977043.6,29834.22,0.9465,60886.2,3621.2
3498424.0,21427.85,1.0,43730.3,0.0
6115810.0,28187.62,0.9953,57525.8,302.8
29150667.2,25883.44,0.9151,52823.3,4985.0
2628520.0,16099.68,1.0,32856.5,0.0
2984256.0,18278.57,1.0,37303.2,0.0
2496552.0,15291.38,1.0,31206.9,0.0
3524688.0,21588.71,1.0,44058.6,0.0
4689264.0,28721.74,1.0,58615.8,0.0
2920520.0,17888.19,1.0,36506.5,0.0
4043552.0,24766.76,1.0,50544.4,0.0
2963992.0,18154.45,1.0,37049.9,0.0
2907560.0,17808.81,1.0,36344.5,0.0
4131104.8,18646.98,0.9949,38055.1,217.3
2727072.0,16703.32,1.0,34088.4,0.0
2819248.0,17267.89,1.0,35240.6,0.0
4107104.0,25156.01,1.0,51338.8,0.0
6160281.2,18143.67,0.9845,37027.9,639.6
2337272.0,14315.79,1.0,29215.9,0.0
30586264.8,23676.58,0.9005,48319.6,5344.1
23893165.6,20336.63,0.9108,41503.3,4114.6
4641984.0,28432.15,1.0,58024.8,0.0
3520304.0,21561.86,1.0,44003.8,0.0
2804520.0,17177.69,1.0,35056.5,0.0
2475744.0,15163.93,1.0,30946.8,0.0
4115984.0,25210.4,1.0,51449.8,0.0
4831168.0,29590.9,1.0,60389.6,0.0
2225032.0,13628.32,1.0,27812.9,0.0
19776363.6,21591.93,0.9336,44065.2,3250.2
25065003.2,19637.99,0.9018,40077.5,4371.8
29307540.8,26700.96,0.9176,54491.8,4989.6
3623264.0,22192.49,1.0,45290.8,0.0
2385352.0,14610.28,1.0,29816.9,0.0
2381720.0,14588.03,1.0,29771.5,0.0
3203256.0,19619.94,1.0,40040.7,0.0
2154912.0,13198.84,1.0,26936.4,0.0
4932640.0,30212.42,1.0,61658.0,0.0
10006542.8,23725.76,0.9772,48419.9,1226.6
2504288.0,15338.76,1.0,31303.6,0.0
38869057.2,34728.79,0.9157,70875.1,6639.8
2896128.0,17738.78,1.0,36201.6,0.0
30744601.6,29493.11,0.9225,60190.0,5185.9
7916695.2,19786.17,0.9791,40379.9,937.3
3405704.0,20859.94,1.0,42571.3,0.0
2609144.0,15981.01,1.0,32614.3,0.0
11402415.2,22987.83,0.9707,46913.9,1529.9
1735808.0,10631.82,1.0,21697.6,0.0
3930016.0,24071.35,1.0,49125.2,0.0
24488049.2,24469.37,0.9261,49937.5,4098.6
6828789.2,21622.72,0.9865,44128.0,659.7
2435768.0,14919.08,1.0,30447.1,0.0
4693177.6,22385.51,0.9959,45684.7,207.7
2469096.0,15123.21,1.0,30863.7,0.0
36582027.2,33492.89,0.9181,68352.8,6222.8
2421688.0,14832.84,1.0,30271.1,0.0
1668152.0,10217.43,1.0,20851.9,0.0
3064024.0,18767.15,1.0,38300.3,0.0
2064528.0,12645.23,1.0,25806.6,0.0
7449389.2,22030.64,0.9846,44960.5,770.5
24835202.8,27432.36,0.9346,55984.4,4071.3
2138936.0,13100.98,1.0,26736.7,0.0
23966447.2,22461.28,0.9203,45839.3,4059.9
3040744.0,18624.56,1.0,38009.3,0.0
